id,clee,codigo_act,nombre_act,per_ocu,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,latitud,longitud,actividad
6765511,30028561620000087010000000U8,561620,Servicios de protección y custodia mediante el monitoreo de sistemas de seguridad,251 y más personas,94299,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,Boca del Río,37,Veracruz,19.15448,-96.107513,56
6857129,09014541211008177000022340M9,561310,Agencias de colocación,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.551453,-96.9058,56
6733869,30108561330000043011010206S7,561110,Servicios de administración de negocios,251 y más personas,96729,30,VERACRUZ DE IGNACIO DE LA LLAVE,108,Minatitlán,1,Minatitlán,17.992247,-94.574478,56
6421995,30087561610000146012000000U9,561620,Servicios de protección y custodia mediante el monitoreo de sistemas de seguridad,251 y más personas,91630,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.526371,-96.917107,56
4305578,30028561790000027000000000U5,561790,Otros servicios de limpieza,251 y más personas,,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,Boca del Río,37,Veracruz,19.151213,-96.111069,56
4454952,30087611312000837000000000U0,611312,Escuelas de educación superior del sector público,251 y más personas,91010,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.554142,-96.929214,61
4455014,30087611312000766001000000U7,611312,Escuelas de educación superior del sector público,251 y más personas,91010,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.559799,-96.930832,61
4480890,30087611612000067000000000U3,611312,Escuelas de educación superior del sector público,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.524935,-96.924301,61
4481044,30087611312000756001000000U8,611312,Escuelas de educación superior del sector público,251 y más personas,91090,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.517824,-96.917534,61
9303800,30048611312000057000000000U3,611312,Escuelas de educación superior del sector público,251 y más personas,96344,30,VERACRUZ DE IGNACIO DE LA LLAVE,48,Cosoleacaque,73,Minatitlán,18.005278,-94.555092,61
4438082,30048611312000017000000000U7,611312,Escuelas de educación superior del sector público,251 y más personas,96344,30,VERACRUZ DE IGNACIO DE LA LLAVE,48,Cosoleacaque,73,Minatitlán,18.005325,-94.555046,61
4484502,30193611312000117000000000U9,611312,Escuelas de educación superior del sector público,251 y más personas,91897,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,1,Veracruz,19.200829,-96.159256,61
4279346,30087611312001027000000000U3,611312,Escuelas de educación superior del sector público,251 y más personas,91096,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,86,Colonia Santa Bárbara,19.502047,-96.878609,61
9303820,30087611312001677000000000U5,611312,Escuelas de educación superior del sector público,251 y más personas,91194,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,86,Colonia Santa Bárbara,19.502817,-96.878265,61
6406907,30087611311000324002039807M7,611311,Escuelas de educación superior del sector privado,251 y más personas,91097,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.512123,-96.88504,61
6280027,30193611311000306000012740M0,611311,Escuelas de educación superior del sector privado,251 y más personas,91930,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,1,Veracruz,19.155672,-96.130821,61
9043232,30193611311000593000006725S3,611311,Escuelas de educación superior del sector privado,251 y más personas,91700,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,1,Veracruz,19.202534,-96.14064,61
6279658,30108611311000056001012452S9,611311,Escuelas de educación superior del sector privado,251 y más personas,96760,30,VERACRUZ DE IGNACIO DE LA LLAVE,108,Minatitlán,1,Minatitlán,17.987246,-94.566452,61
6412559,30028611311000011002006957S4,611311,Escuelas de educación superior del sector privado,251 y más personas,94299,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,Boca del Río,37,Veracruz,19.148666,-96.113579,61
4458559,30039611312000037000000000U4,611312,Escuelas de educación superior del sector público,251 y más personas,96530,30,VERACRUZ DE IGNACIO DE LA LLAVE,39,Coatzacoalcos,1,Coatzacoalcos,18.142633,-94.475929,61
4428296,30108611312000016001000000U1,611312,Escuelas de educación superior del sector público,251 y más personas,96760,30,VERACRUZ DE IGNACIO DE LA LLAVE,108,Minatitlán,1,Minatitlán,17.989607,-94.572258,61
4485630,30028611311000054001000000U4,611312,Escuelas de educación superior del sector público,251 y más personas,94294,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,Boca del Río,37,Veracruz,19.15975,-96.110641,61
6503544,30039624412000314000000000U0,624412,Guarderías del sector público,251 y más personas,96500,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,18.14344,-94.445061,62
4461418,30087622312000017000000000U2,622312,Hospitales del sector público de otras especialidades médicas,251 y más personas,91014,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,19.551693,-96.935272,62
4278875,30087621342000016001000000U2,621342,"Consultorios del sector público de audiología y de terapia ocupacional, física y del lenguaje",251 y más personas,91193,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,19.509262,-96.88372,62
4476661,30087622112000157000000000U0,622112,Hospitales generales del sector público,251 y más personas,91130,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,19.544615,-96.923576,62
4406085,30118622112000057000000000U5,622112,Hospitales generales del sector público,251 y más personas,94430,30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,18.86857,-97.096222,62
4351808,30189622112000037001000000U8,622112,Hospitales generales del sector público,251 y más personas,92860,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,20.952425,-97.417343,62
9286056,30039622112000187000000000U8,622112,Hospitales generales del sector público,251 y más personas,96400,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,18.148634,-94.41172,62
4485843,30193621491000052000000000U8,621116,Clínicas de consultorios médicos del sector público,251 y más personas,91700,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.17765,-96.134506,62
4441042,30141622112000026001000000U2,622112,Hospitales generales del sector público,251 y más personas,95786,30,Veracruz de Ignacio de la Llave,141,San Andrés Tuxtla,1,San Andrés Tuxtla,18.443436,-95.208855,62
6278674,30044622111000096000012698S3,622111,Hospitales generales del sector privado,251 y más personas,94560,30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,18.897612,-96.942589,62
6278946,30118622111000011001012698M4,622111,Hospitales generales del sector privado,251 y más personas,94300,30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,18.845842,-97.10247,62
4417199,30193622112000137010000000U8,622312,Hospitales del sector público de otras especialidades médicas,251 y más personas,91700,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.185459,-96.132401,62
4417847,30193622112000147000000000U7,622112,Hospitales generales del sector público,251 y más personas,91919,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.17211,-96.134224,62
4281771,30038622112000046000000000U8,622112,Hospitales generales del sector público,251 y más personas,91500,30,Veracruz de Ignacio de la Llave,38,Coatepec,1,Coatepec,19.449209,-96.959007,62
6497388,30193622112000217000000000U8,622112,Hospitales generales del sector público,251 y más personas,91859,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.198767,-96.157845,62
6499185,30204622111000011000000000U2,622112,Hospitales generales del sector público,251 y más personas,96690,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,1,Agua Dulce,18.141588,-94.137436,62
4344101,30048622112000086001000000U3,622112,Hospitales generales del sector público,251 y más personas,96340,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,Cosoleacaque,17.992502,-94.641304,62
4306664,30028622312000016001000000U8,622312,Hospitales del sector público de otras especialidades médicas,251 y más personas,94290,30,Veracruz de Ignacio de la Llave,28,Boca del Río,1,Boca del Río,19.103729,-96.107887,62
4372061,30044622112000057000000000U3,622112,Hospitales generales del sector público,251 y más personas,94690,30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,18.88006,-96.920753,62
4387020,30108622112000047000000000U7,622112,Hospitales generales del sector público,251 y más personas,96737,30,Veracruz de Ignacio de la Llave,108,Minatitlán,1,Minatitlán,17.99029,-94.560013,62
4484770,30193622112000127000000000U9,622112,Hospitales generales del sector público,251 y más personas,91855,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.192444,-96.183182,62
4480978,30087622112000117000000000U4,622112,Hospitales generales del sector público,251 y más personas,91000,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,19.522884,-96.921852,62
4224320,30045622112000167000000000U7,622112,Hospitales generales del sector público,251 y más personas,95400,30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,Cosamaloapan,18.365005,-95.782883,62
4481223,30016622112000037000000000U3,622112,Hospitales generales del sector público,251 y más personas,91653,30,Veracruz de Ignacio de la Llave,16,La Antigua,1,José Cardel,19.37661,-96.375,62
4354829,30189622112000047000000000U7,622112,Hospitales generales del sector público,251 y más personas,92800,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,Túxpam de Rodríguez Cano,20.951,-97.400589,62
4230474,30102622112000047000000000U0,622112,Hospitales generales del sector público,251 y más personas,93603,30,Veracruz de Ignacio de la Llave,102,Martínez de la Torre,1,Martínez de la Torre,20.080709,-97.047951,62
4399579,30109622112000036001000000U8,622112,Hospitales generales del sector público,251 y más personas,93820,30,Veracruz de Ignacio de la Llave,109,Misantla,1,Misantla,19.922707,-96.85154,62
6460002,30206622112000027000000000U1,622112,Hospitales generales del sector público,251 y más personas,96360,30,Veracruz de Ignacio de la Llave,206,Nanchital de Lázaro Cárdenas del Río,1,Nanchital de Lázaro Cárdenas del Río,18.059654,-94.408203,62
4408526,30118622112000067000000000U4,622112,Hospitales generales del sector público,251 y más personas,94364,30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,18.850164,-97.085182,62
4383137,30108622112000037000000000U8,622112,Hospitales generales del sector público,251 y más personas,96700,30,Veracruz de Ignacio de la Llave,108,Minatitlán,1,Minatitlán,17.987415,-94.549568,62
6466403,30193622112000157001000000U6,622112,Hospitales generales del sector público,251 y más personas,91700,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.200386,-96.131561,62
4466261,30039622112000127000000000U4,622112,Hospitales generales del sector público,251 y más personas,96400,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,18.145533,-94.424324,62
4480740,30087622112000127000000000U3,622112,Hospitales generales del sector público,251 y más personas,91000,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,19.525946,-96.92128,62
6472452,30108622111000067000000000U7,622112,Hospitales generales del sector público,251 y más personas,96850,30,Veracruz de Ignacio de la Llave,108,Minatitlán,1,Minatitlán,18.004856,-94.541214,62
4222518,30131622112000057000000000U8,622112,Hospitales generales del sector público,251 y más personas,93210,30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,20.554106,-97.439552,62
6460000,30131622111000067000000000U9,622112,Hospitales generales del sector público,251 y más personas,93260,30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,20.529638,-97.460091,62
4379396,30138622112000047000000000U4,622112,Hospitales generales del sector público,251 y más personas,94733,30,Veracruz de Ignacio de la Llave,138,Río Blanco,1,Río Blanco,18.834496,-97.125252,62
8075806,30131622112000087000000000U5,622112,Hospitales generales del sector público,251 y más personas,93260,30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,20.522449,-97.454391,62
4364928,30044622112000067000000000U2,622112,Hospitales generales del sector público,251 y más personas,94500,30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,18.89156,-96.93856,62
4461496,30087622112000137000000000U2,622112,Hospitales generales del sector público,251 y más personas,91020,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,19.544926,-96.937912,62
4442804,30193622112000167000000000U5,622112,Hospitales generales del sector público,251 y más personas,91920,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.156271,-96.130882,62
4442803,30193622112000227000000000U7,622112,Hospitales generales del sector público,251 y más personas,91920,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.15605,-96.130852,62
4446722,30039622112000117000000000U5,622112,Hospitales generales del sector público,251 y más personas,96420,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,18.139912,-94.433517,62
4351692,30102622112000057000000000U9,622112,Hospitales generales del sector público,251 y más personas,93610,30,Veracruz de Ignacio de la Llave,102,Martínez de la Torre,30,Independencia,20.056738,-97.06031,62
4213320,30097622112000027000000000U4,621116,Clínicas de consultorios médicos del sector público,251 y más personas,95282,30,Veracruz de Ignacio de la Llave,97,Lerdo de Tejada,1,Lerdo de Tejada,18.633131,-95.523552,62
6258976,30087622111000097000003503S0,622111,Hospitales generales del sector privado,251 y más personas,91193,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,19.516111,-96.880379,62
6327150,30193622111000086000024836M9,622111,Hospitales generales del sector privado,251 y más personas,91700,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.194416,-96.130096,62
4484279,30193622112000177000000000U4,622112,Hospitales generales del sector público,251 y más personas,91897,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.200073,-96.157028,62
4405239,30193622112000096001000000U6,621116,Clínicas de consultorios médicos del sector público,251 y más personas,91700,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.200132,-96.145638,62
4276148,30087621116000027000000000U7,621116,Clínicas de consultorios médicos del sector público,251 y más personas,91070,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,19.525591,-96.933586,62
4484282,30193622112000116000000000U2,621116,Clínicas de consultorios médicos del sector público,251 y más personas,91897,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,19.199652,-96.157654,62
6408358,30044721111000063001000000U3,721111,Hoteles con otros servicios integrados,251 y más personas,94550,30,VERACRUZ DE IGNACIO DE LA LLAVE,44,Córdoba,1,Córdoba,18.900167,-96.944588,72_2
6279987,30193721111000191001039199M7,721111,Hoteles con otros servicios integrados,251 y más personas,91709,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,1,Veracruz,19.201979,-96.134193,72_2
6279896,30028721111000326001023119S7,721111,Hoteles con otros servicios integrados,251 y más personas,94299,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,Boca del Río,37,Veracruz,19.150513,-96.095291,72_2
6410567,30028721111000316001012573S8,721111,Hoteles con otros servicios integrados,251 y más personas,94299,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,Boca del Río,37,Veracruz,19.141373,-96.103394,72_2
6407808,30039721111000113000003415S6,721111,Hoteles con otros servicios integrados,251 y más personas,96536,30,VERACRUZ DE IGNACIO DE LA LLAVE,39,Coatzacoalcos,1,Coatzacoalcos,18.144629,-94.487625,72_2
6278388,30191721111000065001023672S7,721111,Hoteles con otros servicios integrados,251 y más personas,91666,30,VERACRUZ DE IGNACIO DE LA LLAVE,191,Ursulo Galván,16,Playa de Chachalacas,19.434982,-96.322067,72_2
6885556,30087722310000016001024767S7,722310,Servicios de comedor para empresas e instituciones,251 y más personas,91190,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.53537,-96.891052,72_2
6412648,30039811314000031010000000U1,811312,Reparación y mantenimiento de maquinaria y equipo industrial,251 y más personas,96499,30,VERACRUZ DE IGNACIO DE LA LLAVE,39,Coatzacoalcos,1,Coatzacoalcos,18.124681,-94.439392,81_2
6277698,30189332310000027010000000U0,811312,Reparación y mantenimiento de maquinaria y equipo industrial,251 y más personas,92770,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,Tuxpan,91,La Victoria (La Peñita),20.93697,-97.373344,81_2
6410508,30039811219000544002003016M4,811219,Reparación y mantenimiento de otro equipo electrónico y de equipo de precisión,251 y más personas,96400,30,VERACRUZ DE IGNACIO DE LA LLAVE,39,Coatzacoalcos,1,Coatzacoalcos,18.148417,-94.42804,81_2
6885614,30207811312000123001023814M3,811312,Reparación y mantenimiento de maquinaria y equipo industrial,251 y más personas,95300,30,VERACRUZ DE IGNACIO DE LA LLAVE,207,Tres Valles,1,Tres Valles,18.235268,-96.133881,81_2
6858049,30193811314000117000000000U3,811314,Reparación y mantenimiento de maquinaria y equipo comercial y de servicios,251 y más personas,91919,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,1,Veracruz,19.175283,-96.124573,81_2
6409194,30193811312000965001000000U9,811312,Reparación y mantenimiento de maquinaria y equipo industrial,251 y más personas,94296,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,Boca del Río,37,Veracruz,19.160337,-96.124634,81_2
4416316,30108811312000293001039180M4,811312,Reparación y mantenimiento de maquinaria y equipo industrial,251 y más personas,96760,30,VERACRUZ DE IGNACIO DE LA LLAVE,108,Minatitlán,1,Minatitlán,17.988049,-94.564774,81_2
4329433,30141931810000027000000000U5,931810,Actividades de seguridad nacional,251 y más personas,95786,30,VERACRUZ DE IGNACIO DE LA LLAVE,141,San Andrés Tuxtla,1,San Andrés Tuxtla,18.442852,-95.208313,93
4245898,30189931810000077000000000U9,931810,Actividades de seguridad nacional,251 y más personas,,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,Tuxpan,1,Túxpam de Rodríguez Cano,20.950792,-97.428703,93
4312383,30193931210001157000000000U3,931210,Administración pública en general,251 y más personas,91700,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,1,Veracruz,19.215088,-96.157959,93
4472098,30124931210000113000000000U2,931210,Administración pública en general,251 y más personas,93400,30,VERACRUZ DE IGNACIO DE LA LLAVE,124,Papantla,1,Papantla de Olarte,20.44603,-97.322441,93
4448681,30038931210000137001000000U3,931210,Administración pública en general,251 y más personas,91500,30,VERACRUZ DE IGNACIO DE LA LLAVE,38,Coatepec,1,Coatepec,19.454573,-96.960175,93
4383924,30108931210000117000000000U6,931210,Administración pública en general,251 y más personas,96700,30,VERACRUZ DE IGNACIO DE LA LLAVE,108,Minatitlán,1,Minatitlán,17.98526,-94.544861,93
4351242,30089931210000037001000000U8,931210,Administración pública en general,251 y más personas,96200,30,VERACRUZ DE IGNACIO DE LA LLAVE,89,Jáltipan,1,Jáltipan de Morelos,17.966021,-94.721657,93
4363514,30044931210000267000000000U6,931210,Administración pública en general,251 y más personas,94500,30,VERACRUZ DE IGNACIO DE LA LLAVE,44,Córdoba,1,Córdoba,18.894379,-96.935242,93
7315760,30133931810000017000000000U3,931810,Actividades de seguridad nacional,251 y más personas,92030,30,VERACRUZ DE IGNACIO DE LA LLAVE,133,Pueblo Viejo,1,Cd. Cuauhtémoc,22.183207,-97.828835,93
8313926,30193931810000147000000000U2,931810,Actividades de seguridad nacional,251 y más personas,91698,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,65,Campestre las Bajadas,19.153133,-96.193604,93
7748817,30193931810000107000000000U6,931810,Actividades de seguridad nacional,251 y más personas,91698,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,65,Campestre las Bajadas,19.153133,-96.193604,93
7748815,30193931810000087000000000U0,931810,Actividades de seguridad nacional,251 y más personas,91698,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,65,Campestre las Bajadas,19.153133,-96.193604,93
4372022,30044931410000021000000000U3,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,94501,30,VERACRUZ DE IGNACIO DE LA LLAVE,44,Córdoba,1,Córdoba,18.870382,-96.912155,93
4480471,30087931210001123001000000U9,931210,Administración pública en general,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.52844,-96.920616,93
8449784,30087931210002727000000000U6,931210,Administración pública en general,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.527231,-96.922905,93
4380622,30173931210000051001000000U1,931210,Administración pública en general,251 y más personas,95096,30,VERACRUZ DE IGNACIO DE LA LLAVE,173,Tezonapa,1,Tezonapa,18.604425,-96.687935,93
9181260,30189931810000127000000000U2,931810,Actividades de seguridad nacional,251 y más personas,92773,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,Tuxpan,1,Túxpam de Rodríguez Cano,20.955091,-97.347282,93
4246668,30189931810000017000000000U5,931810,Actividades de seguridad nacional,251 y más personas,,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,Tuxpan,83,Santiago de la Peña,20.940529,-97.390709,93
4277236,30087931410001037000000000U7,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.530361,-96.916565,93
4265263,30128931810000017000000000U3,931810,Actividades de seguridad nacional,251 y más personas,91270,30,VERACRUZ DE IGNACIO DE LA LLAVE,128,Perote,1,Perote,19.563061,-97.24202,93
4454877,30087931210001777000000000U2,931610,Actividades administrativas de instituciones de bienestar social,251 y más personas,91010,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.560938,-96.928879,93
4480374,30028931210000486001000000U5,931210,Administración pública en general,251 y más personas,94290,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,Boca del Río,1,Boca del Río,19.102573,-96.110153,93
4479379,30087611162000227000000000U8,931610,Actividades administrativas de instituciones de bienestar social,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.531301,-96.923523,93
8167321,30065931410000127000000000U3,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,91640,30,VERACRUZ DE IGNACIO DE LA LLAVE,65,Emiliano Zapata,20,El Lencero,19.487755,-96.810226,93
8661258,30189931210000627000000000U4,931210,Administración pública en general,251 y más personas,92800,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,Tuxpan,1,Túxpam de Rodríguez Cano,20.953587,-97.411163,93
4480712,30087931210001747010000000U5,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.524319,-96.920807,93
4275476,30087931410000777000000000U9,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,91050,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.533524,-96.935654,93
4462242,30087931410000973001000000U4,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,91050,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.533554,-96.936203,93
6466274,30087931210001556001000000U0,931210,Administración pública en general,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.529135,-96.923134,93
4469250,30087931610001227000000000U9,931610,Actividades administrativas de instituciones de bienestar social,251 y más personas,91190,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.527523,-96.898064,93
4479602,30087931210002063011000000U6,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.526165,-96.929489,93
4434929,30193931410000476001000000U4,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,91698,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,Veracruz,1,Veracruz,19.168034,-96.165192,93
9086689,30155931210000247000000000U2,931210,Administración pública en general,251 y más personas,92120,30,VERACRUZ DE IGNACIO DE LA LLAVE,155,Tantoyuca,1,Tantoyuca,21.352043,-98.225594,93
4472425,30160931210000047000000000U6,931210,Administración pública en general,251 y más personas,92730,30,VERACRUZ DE IGNACIO DE LA LLAVE,160,Álamo Temapache,1,Álamo,20.916737,-97.67601,93
4480375,30028931210000282001000000U8,931210,Administración pública en general,251 y más personas,94290,30,VERACRUZ DE IGNACIO DE LA LLAVE,28,Boca del Río,1,Boca del Río,19.100101,-96.105736,93
4222801,30045931210000207001000000U9,931210,Administración pública en general,251 y más personas,95400,30,VERACRUZ DE IGNACIO DE LA LLAVE,45,Cosamaloapan de Carpio,1,Cosamaloapan,18.364517,-95.796463,93
8738304,30118931210000287000000000U6,931210,Administración pública en general,251 y más personas,94300,30,VERACRUZ DE IGNACIO DE LA LLAVE,118,Orizaba,1,Orizaba,18.847595,-97.107925,93
4353839,30204931210000057000000000U1,931210,Administración pública en general,251 y más personas,96660,30,VERACRUZ DE IGNACIO DE LA LLAVE,204,Agua Dulce,1,Agua Dulce,18.137836,-94.147041,93
4237517,30102931210000157000000000U5,931210,Administración pública en general,251 y más personas,93600,30,VERACRUZ DE IGNACIO DE LA LLAVE,102,Martínez de la Torre,1,Martínez de la Torre,20.061197,-97.054291,93
4272775,30087931110000027000000000U5,931110,Órganos legislativos,251 y más personas,91180,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.541576,-96.909485,93
4322700,30015931210000151001000000U2,931210,Administración pública en general,251 y más personas,95841,30,VERACRUZ DE IGNACIO DE LA LLAVE,15,Angel R. Cabada,1,Ángel R. Cabada,18.597937,-95.444862,93
4394919,30003931210000137000000000U7,931210,Administración pública en general,251 y más personas,96000,30,VERACRUZ DE IGNACIO DE LA LLAVE,3,Acayucan,1,Acayucan,17.949095,-94.913849,93
4276950,30087931210001797000000000U0,931210,Administración pública en general,251 y más personas,91000,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,1,Xalapa-Enríquez,19.527201,-96.923859,93
4449402,30034931210000026001000000U7,931210,Administración pública en general,251 y más personas,92513,30,VERACRUZ DE IGNACIO DE LA LLAVE,34,Cerro Azul,1,Cerro Azul,21.20396,-97.736984,93
4356922,30061931210000221000000000U7,931210,Administración pública en general,251 y más personas,96980,30,VERACRUZ DE IGNACIO DE LA LLAVE,61,Las Choapas,1,Las Choapas,17.908497,-94.089943,93
4377625,30211931210000091001000000U5,931210,Administración pública en general,251 y más personas,93620,30,VERACRUZ DE IGNACIO DE LA LLAVE,211,San Rafael,1,San Rafael,20.192719,-96.868782,93
4466474,30039931310000011000000000U6,931310,Regulación y fomento del desarrollo económico,251 y más personas,96400,30,VERACRUZ DE IGNACIO DE LA LLAVE,39,Coatzacoalcos,1,Coatzacoalcos,18.146873,-94.417503,93
4437823,30141931210000147001000000U4,931210,Administración pública en general,251 y más personas,95700,30,VERACRUZ DE IGNACIO DE LA LLAVE,141,San Andrés Tuxtla,1,San Andrés Tuxtla,18.448502,-95.212479,93
4460311,30083931210000056001000000U1,931210,Administración pública en general,251 y más personas,92680,30,VERACRUZ DE IGNACIO DE LA LLAVE,83,Ixhuatlán de Madero,1,Ixhuatlán de Madero,20.689264,-98.012589,93
4470145,30087931610001207000000000U1,931610,Actividades administrativas de instituciones de bienestar social,251 y más personas,91098,30,VERACRUZ DE IGNACIO DE LA LLAVE,87,Xalapa,87,Lomas Verdes,19.505779,-96.889915,93
